feature_1,feature_2,feature_3,feature_4,category_1,category_2,target,product_feature_2_feature_4,product_feature_1_feature_4,square_feature_2,square_feature_1,sum_feature_2_feature_4,sum_feature_1_feature_4,mean_feature_2_feature_4,mean_feature_1_feature_4
0.5689915770790416,0.5874936384299498,0.413679023264389,0.6202908267958244,0,0,1,0.3644169147190007,0.35294025578621874,0.3451487751956606,0.3237514147868949,1.207784465225774,1.189282403874866,0.603892232612887,0.594641201937433
0.38959369254843956,0.39675098892074845,0.6068603738158643,0.39490601437432427,3,0,0,0.15667935173376446,0.15385289234968014,0.15741134720959185,0.15178324527352804,0.7916570032950727,0.7844997069227638,0.39582850164753636,0.3922498534613819
0.44636106411021204,0.4350228542258654,0.5192595335231681,0.43398486956403914,1,0,0,0.18879333664858822,0.19371394818633608,0.18924488369881853,0.1992381995536008,0.8690077237899045,0.8803459336742512,0.43450386189495227,0.4401729668371256
0.3893974662403699,0.390997340805837,0.6486116601603187,0.40194839850297664,3,2,1,0.15716075495582874,0.1565176879364336,0.15287892051723584,0.15163038671442003,0.7929457393088136,0.7913458647433466,0.3964728696544068,0.3956729323716733
0.8403071551261624,0.8309853490951175,0.07597295200367382,0.8763577633716932,2,2,1,0.7282404619276428,0.7364096990115941,0.6905366504107342,0.7061161149562243,1.7073431124668108,1.7166649184978557,0.8536715562334054,0.8583324592489279
0.49747853993573915,0.5065179596544316,0.5400767829378067,0.5448051238190886,1,1,1,0.2759535797261247,0.2710288575470298,0.2565604434524884,0.24748489769659482,1.05132308347352,1.0422836637548278,0.52566154173676,0.5211418318774139
0.30560853447501624,0.287339528381269,0.6497786471721214,0.31468549533459855,3,0,0,0.09042158181786958,0.09617057304975123,0.08256400457037011,0.09339657634396718,0.6020250237158675,0.6202940298096148,0.30101251185793376,0.3101470149048074
0.6510978697502274,0.648435254648007,0.37863553203424827,0.6083219359275951,2,1,1,0.3944573894311787,0.3960771166047915,0.4204682794704257,0.4239284359932841,1.256757190575602,1.2594198056778225,0.628378595287801,0.6297099028389113
0.27563356292542573,0.286321676539826,0.7216807707353416,0.279026463585088,3,0,0,0.0798913248526611,0.07690905830843936,0.08198010245657673,0.07597386101096462,0.565348140124914,0.5546600265105137,0.282674070062457,0.27733001325525686
0.5383364328978975,0.5385041425789617,0.412318710805725,0.5302698820781151,0,0,0,0.2855525281839225,0.2854635967911212,0.28998671157470274,0.28980611498523245,1.0687740246570767,1.0686063149760126,0.5343870123285384,0.5343031574880063
0.13987721433712308,0.16983584573454807,0.9000249500460451,0.22444688179665384,3,0,0,0.03811912599241685,0.03139500459236948,0.028844214496369213,0.01956563509071347,0.3942827275312019,0.3643240961337769,0.19714136376560096,0.18216204806688846
0.25590983529821476,0.27374930810073017,0.791800419094147,0.267881998598835,3,1,0,0.07333251176907185,0.06855363814078445,0.07493868368562849,0.06548984380235941,0.5416313066995652,0.5237918338970498,0.2708156533497826,0.2618959169485249
0.5361310484272186,0.53559901990755,0.5007154856805621,0.5802135441466068,0,2,0,0.31076180558200855,0.31107049573499257,0.2868663101259281,0.2874365010876686,1.1158125640541567,1.1163445925738253,0.5579062820270784,0.5581722962869127
0.6356488194665812,0.637672002904872,0.38551125921811846,0.6158592784042985,2,1,1,0.39271621956761826,0.39147022327523295,0.4066255832887111,0.4040494216892584,1.2535312813091706,1.2515080978708797,0.6267656406545853,0.6257540489354398
0.5314468220123353,0.5364716153394381,0.37895124581531164,0.518646994332408,0,0,0,0.27823939084045135,0.2756332968842079,0.287801794064906,0.2824357246270108,1.0551186096718461,1.0500938163447433,0.5275593048359231,0.5250469081723717
0.47870870020913026,0.4864771695955144,0.4714359094668838,0.5040114865665556,1,0,0,0.24519008142852558,0.24127468362474733,0.23666003653766288,0.22916201965591496,0.99048865616207,0.9827201867756858,0.495244328081035,0.4913600933878429
0.444632024945634,0.412576510237022,0.6078860554847131,0.4698298089586616,1,2,0,0.19384074298549137,0.20890137933711006,0.17021937679935953,0.19769763760725487,0.8824063191956837,0.9144618339042956,0.44120315959784184,0.4572309169521478
0.2282862198350979,0.2270779501941102,0.7763543724685817,0.22270193273307798,3,1,0,0.05057069838929396,0.05083978237360462,0.05156439546435879,0.05211459816659864,0.4497798829271882,0.45098815256817587,0.2248899414635941,0.22549407628408794
0.3676901652321496,0.3429708093136321,0.5669959130195978,0.2531571068354118,3,1,0,0.08682549781483882,0.09308337844200552,0.11762897604124779,0.13519605760844547,0.5961279161490439,0.6208472720675614,0.29806395807452196,0.3104236360337807
0.4153181061623704,0.43987792855361263,0.5618821368230869,0.3847199913182179,1,1,0,0.16922983285422152,0.15978117819708584,0.19349259202861713,0.17248912930629798,0.8245979198718305,0.8000380974805883,0.41229895993591525,0.40001904874029415
0.6942004936151808,0.690317458837264,0.2607391208542057,0.6990054131411478,2,0,1,0.48253564051308906,0.4852499028422682,0.4765381939755377,0.4819143253355606,1.3893228719784119,1.3932059067563287,0.6946614359892059,0.6966029533781644
0.5630970580136813,0.5587945557161681,0.4274323844415334,0.5055061630496007,0,0,1,0.28247409179308647,0.2846490332210144,0.3122513554980297,0.3170782967436631,1.064300718765769,1.0686032210632819,0.5321503593828845,0.5343016105316409
0.17600716846552794,0.19727421713422716,0.8255152560149921,0.16983247503343074,3,2,0,0.03350356855618823,0.029891733044126612,0.03891711674592221,0.030978523351252733,0.3671066921676579,0.3458396434989587,0.18355334608382895,0.17291982174947934
0.5595077062721899,0.566401271521718,0.444489800383097,0.5662524381699976,0,1,1,0.3207261009817597,0.3168226028515304,0.32081040038141895,0.31304887337796716,1.1326537096917155,1.1257601444421876,0.5663268548458578,0.5628800722210938
0.4292013029498003,0.4099928925147873,0.5715800269747109,0.32348840897082287,1,2,0,0.13262794848895415,0.13884164661943504,0.16809417191264195,0.18421375845380625,0.7334813014856102,0.7526897119206232,0.3667406507428051,0.3763448559603116
0.3755769457367524,0.37631976887402896,0.6829053685463344,0.3642641782639623,3,2,0,0.13707981137338238,0.13680922751368685,0.14161656844540257,0.14105804216894743,0.7405839471379912,0.7398411240007147,0.3702919735689956,0.36992056200035733
0.6123516210738118,0.6047392241136286,0.3985342525246689,0.5620315562927145,2,0,1,0.3398825272798313,0.344160934590481,0.36570952918155347,0.3749745078317252,1.1667707804063432,1.1743831773665263,0.5833853902031716,0.5871915886832632
0.6894005533922847,0.6551197734071569,0.3190027576508341,0.5998816614828073,2,0,1,0.3929943381417255,0.4135587493961305,0.42918191750904455,0.47527312301758834,1.255001434889964,1.289282214875092,0.627500717444982,0.644641107437546
0.6710775201617708,0.6561524545627528,0.3654877900712768,0.6258482302999366,2,0,1,0.4106518524950584,0.4199926783873143,0.43053604362872544,0.4503450380664719,1.2820006848626895,1.2969257504617073,0.6410003424313447,0.6484628752308537
0.34575580590208416,0.3449102204515659,0.6467901881212652,0.3085292501661343,3,2,0,0.1064148916905577,0.1066757795355575,0.11896306017194778,0.1195470773149997,0.6534394706177002,0.6542850560682185,0.3267197353088501,0.32714252803410926
0.44314208809657757,0.4420682858656322,0.5110009576340623,0.4596706008155067,1,1,0,0.20320579456533633,0.20369938988199202,0.1954243693681783,0.1963749102425949,0.9017388866811389,0.9028126889120842,0.45086944334056944,0.4514063444560421
0.5608269031069645,0.5332331800254005,0.48272907398311665,0.5758371343068165,0,0,1,0.3070554663031374,0.3229449567272811,0.2843376242800012,0.31452681524854853,1.1090703143322171,1.136664037413781,0.5545351571661086,0.5683320187068905
0.6792110346848468,0.6974974680140961,0.5007154856805621,0.6823982856898099,2,2,0,0.47597107644580217,0.46349244569054143,0.48650271788607496,0.46132762963766016,1.3798957537039058,1.3616093203746567,0.6899478768519529,0.6808046601873283
0.41191228976589545,0.4115422390500117,0.5977608353676754,0.3913478729325618,1,1,0,0.16105617987412593,0.16120099843466423,0.16936701452229697,0.16967173446018302,0.8028901119825735,0.8032601626984572,0.40144505599128677,0.4016300813492286
0.46584452079786387,0.4671880676115862,0.5114164624776607,0.4528824541688092,1,2,0,0.2115812786183187,0.21097280984002945,0.21826469051864805,0.21701111755739141,0.9200705217803954,0.9187269749666731,0.4600352608901977,0.45936348748333655
0.2966740646974846,0.3071412276460136,0.6894756623009608,0.2697875308675233,3,0,0,0.08286287343423789,0.08003896338716622,0.09433573371990034,0.08801550066412726,0.5769287585135369,0.5664615955650079,0.28846437925676843,0.28323079778250393
0.28016051588059965,0.26936423853519853,0.7632043553615773,0.22597088359003403,3,1,0,0.060868474989355506,0.06330811932057887,0.07255709300164734,0.07848991465848373,0.49533512212523256,0.5061313994706337,0.24766756106261628,0.25306569973531684
0.6492569028622737,0.6554120789477769,0.38141611699853606,0.5949319525584807,2,2,1,0.38992558785881404,0.3862636769319243,0.4295649932306469,0.42153452591431184,1.2503440315062577,1.2441888554207545,0.6251720157531289,0.6220944277103773
0.7491621688691663,0.7389079375173623,0.26889598692330097,0.688805057010683,2,0,1,0.5089635240272928,0.516026690438173,0.5459849401261622,0.5612439552647532,1.4277129945280453,1.4379672258798493,0.7138564972640227,0.7189836129399246
0.4867270339711012,0.4708500611618406,0.5444874616444909,0.5297367789679093,1,1,0,0.2494265947767165,0.2578372112124553,0.22169978009610902,0.23690320559830547,1.00058684012975,1.0164638129390104,0.500293420064875,0.5082319064695052
0.6843536733554876,0.6920983036128305,0.32858784914446854,0.6653921709409546,2,1,1,0.46051679274549323,0.4553635764054248,0.47900006186375776,0.4683399502351494,1.357490474553785,1.349745844296442,0.6787452372768925,0.674872922148221
0.566407743268622,0.5925495538495502,0.43542586705897757,0.4863858641347545,0,0,1,0.2882077267917767,0.27549271966232486,0.351114973767301,0.32081773163465316,1.0789354179843047,1.0527936074033764,0.5394677089921524,0.5263968037016882
0.3814204784335932,0.3964758002872807,0.6176099231843977,0.3767744679976034,3,0,0,0.14938195872716423,0.14370949784520845,0.15719306021343968,0.14548158136851116,0.7732502682848841,0.7581949464311966,0.38662513414244204,0.3790974732155983
0.5663635672588012,0.582214159815808,0.4770515299683265,0.5245259267095816,0,0,1,0.3053864217208272,0.29707237497096717,0.33897332789002727,0.32076769031811464,1.1067400865253898,1.0908894939683829,0.5533700432626949,0.5454447469841914
0.7825665404200405,0.7690293040551011,0.5007154856805621,0.7683020994236789,2,0,0,0.5908468288238649,0.6012475159434424,0.5914060704954731,0.6124103901849909,1.53733140347878,1.5508686398437193,0.76866570173939,0.7754343199218596
0.49337571151307036,0.46471156689981336,0.5212117398169539,0.46352744921392297,1,0,1,0.2154065672252758,0.22869318506175784,0.21595684041047972,0.24341959271102842,0.9282390161137364,0.9569031607269933,0.4641195080568682,0.47845158036349666
0.7874554845930946,0.8102340111690791,0.1675356978468842,0.8089172711062464,2,1,1,0.6554122852723595,0.6369863417146929,0.6564791528551355,0.6200861402157454,1.6191512822753256,1.596372755699341,0.8095756411376628,0.7981863778496705
0.01859113129498119,0.06318509207790435,0.9794903090047847,0.0667634978401988,3,0,0,0.00421845775847593,0.001241208954059329,0.003992355860893251,0.00034563016282722895,0.12994858991810315,0.08535462913518,0.06497429495905158,0.04267731456759
0.6509798299026408,0.6767708667855221,0.3325564535803046,0.6616069675140521,2,1,1,0.44775632087582584,0.43069279117469966,0.4580188061296269,0.42377473894007117,1.3383778342995742,1.312586797416693,0.6691889171497871,0.6562933987083465
0.5159531433364186,0.5097841411614268,0.4522874354828398,0.4577201687873058,0,1,0,0.2333384831375,0.2361621598542865,0.25987987057969353,0.26620764611873093,0.9675043099487326,0.9736733121237244,0.4837521549743663,0.4868366560618622
0.44501721996551047,0.4250996292356478,0.5884207651567229,0.42341712822480104,1,0,0,0.17999446422038567,0.18842791328838104,0.18070969477628523,0.19804032606583152,0.8485167574604489,0.8684343481903115,0.42425837873022443,0.43421717409515576
0.5168192681230459,0.4974280140086122,0.43040841955379566,0.5340759357524388,0,2,0,0.26566433205112683,0.27602073423770634,0.24743462912055209,0.2671021559032408,1.031503949761051,1.0508952038754846,0.5157519748805255,0.5254476019377423
0.1347509253782515,0.10993980538166237,0.8868984494413564,0.17936431404961828,3,1,0,0.019719277779030403,0.02416950729802138,0.012086760807357799,0.018157811890295104,0.28930411943128065,0.3141152394278698,0.14465205971564032,0.1570576197139349
0.4595947872478193,0.45840976215084467,0.5474881744060432,0.45050898094672925,1,1,0,0.20651771480260958,0.20705157925144393,0.210139510035194,0.2112273684653683,0.9089187430975739,0.9101037681945485,0.45445937154878696,0.45505188409727426
0.5655765772453389,0.593794099361679,0.36143627758310704,0.5882585293811372,0,1,1,0.3493044436456982,0.3327052455827602,0.35259143243674756,0.31987686472855287,1.1820526287428161,1.153835106626476,0.5910263143714081,0.576917553313238
0.7715155976977913,0.765003421880257,0.1982436762009308,0.7801025371426582,2,0,1,0.5967811103316039,0.6018612752091814,0.5852302354885025,0.5952363174909802,1.5451059590229153,1.5516181348404494,0.7725529795114576,0.7758090674202247
0.40472856303701094,0.41178594050094974,0.6097793707627377,0.4663672263565497,3,1,0,0.19204346692405114,0.1887521373708428,0.16956766079425173,0.16380520973800372,0.8781531668574994,0.8710957893935607,0.4390765834287497,0.43554789469678035
0.35140120078207204,0.3786866517053066,0.672377450761892,0.3627904310346787,3,0,0,0.1373838935992474,0.12748499309783157,0.14340358017977617,0.12348280391108211,0.7414770827399852,0.7141916318167507,0.3707385413699926,0.35709581590837536
0.4077627913500631,0.40199010062593343,0.5888674470149897,0.42802782139028916,3,2,0,0.17206294699138142,0.17453381922559055,0.16159604100124808,0.1662704940095951,0.8300179220162226,0.8357906127403523,0.4150089610081113,0.41789530637017613
0.6681600022945897,0.702608801530072,0.3497287114285279,0.6710466216997467,2,2,1,0.4714832626432626,0.44836651229467944,0.4936591279875241,0.4464377886663061,1.3736554232298186,1.3392066239943365,0.6868277116149093,0.6696033119971683
0.5603652743789153,0.595654538004342,0.43248069021767443,0.6065421838105819,0,1,1,0.36128960427783685,0.33988517725340317,0.3548043286451661,0.314009240729757,1.2021967218149239,1.1669074581894971,0.6010983609074619,0.5834537290947486
0.4026173250134927,0.40186255743055455,0.6026646141897173,0.43784962638080177,3,1,0,0.1759553706274018,0.1762858453315956,0.16149351506462575,0.1621007104010204,0.8397121838113564,0.8404669513942944,0.4198560919056782,0.4202334756971472
0.5942693955046829,0.5825436478591972,0.41083496719033274,0.5355727544436373,2,1,1,0.31199450606759455,0.31827449703199834,0.3393571016611004,0.35315611443350126,1.1181164023028345,1.1298421499483202,0.5590582011514172,0.5649210749741601
0.5177962032741225,0.5302943663690977,0.5170685523469986,0.5113126227229228,0,1,1,0.2711462032833738,0.2647557347320632,0.2812121150028028,0.26811290812509636,1.0416069890920205,1.0291088259970453,0.5208034945460103,0.5145544129985227
0.6779431628623183,0.6691173818690661,0.28733586088101537,0.7015499953065805,2,0,1,0.4694192961097947,0.4756110227241877,0.44771807071931363,0.4596069320717638,1.3706673771756466,1.3794931581688987,0.6853336885878233,0.6897465790844494
0.3709592098034439,0.3521243482531971,0.616577937687424,0.37598204880988745,3,0,0,0.13239243389208336,0.13947400372679572,0.12399155663273884,0.1376107353379955,0.7281063970630846,0.7469412586133313,0.3640531985315423,0.37347062930666564
0.4397520179902777,0.4639966736827847,0.5374111981600052,0.5016275973919426,1,2,1,0.2327535366173485,0.22059174823272132,0.21529291318868857,0.1933818373265215,0.9656242710747274,0.9413796153822203,0.4828121355373637,0.47068980769111013
0.4279103274668005,0.45116111821656074,0.5628077414465321,0.4822247081875388,1,1,1,0.21756103857754472,0.20634893279311206,0.2035463545904175,0.18310724835274444,0.9333858264040995,0.9101350356543394,0.46669291320204975,0.4550675178271697
0.23104370254142453,0.23806498981013863,0.8370532081199096,0.22893753766770997,3,2,0,0.0545020125720216,0.052894576353464555,0.05667493937330141,0.05338119248405026,0.4670025274778486,0.4599812402091345,0.2335012637389243,0.22999062010456725
0.5543694920195047,0.5308431584004114,0.4650563643584032,0.6093591191733725,0,2,1,0.32347411942208576,0.33781010535359535,0.2817944588205243,0.3073255336819637,1.140202277573784,1.163728611192877,0.570101138786892,0.5818643055964385
0.5479264404917781,0.5251006666560417,0.40614504818164465,0.529871907368087,0,1,1,0.27823609180129083,0.29033082812078503,0.27573071012261946,0.30022338418999,1.0549725740241287,1.077798347859865,0.5274862870120643,0.5388991739299325
0.5008981767814243,0.5029737378271931,0.4759199291610927,0.3937286739703355,0,1,0,0.19803518283660393,0.1972179749383089,0.252982580943858,0.25089898350295503,0.8967024117975286,0.8946268507517599,0.4483512058987643,0.4473134253758799
0.45685417186551247,0.4486074361022678,0.5596226107180009,0.43922879094163814,1,1,0,0.19704130176662726,0.2006635055451324,0.20124863172625027,0.2087157343509232,0.887836227043906,0.8960829628071506,0.443918113521953,0.4480414814035753
0.23989000386148668,0.2377905894963659,0.7378663684163407,0.2240826664153071,3,1,0,0.05328474934281339,0.05375519171166025,0.0565443644530292,0.05754721395266409,0.461873255911673,0.4639726702767938,0.2309366279558365,0.2319863351383969
0.42266673897264534,0.44247700709633075,0.553154606457555,0.47173401028815176,1,2,0,0.2087314530178511,0.19938627579098142,0.19578590180892633,0.1786471722337703,0.9142110173844825,0.894400749260797,0.45710550869224126,0.4472003746303985
0.4369862064489873,0.45135418587177006,0.617930330373435,0.4359020895815469,1,0,0,0.1967462327628825,0.1904832005094268,0.20372060110396836,0.19095694462667692,0.887256275453317,0.8728882960305342,0.4436281377266585,0.4364441480152671
0.352543426778491,0.37985771282797537,0.6310145656393717,0.4206850292975816,3,0,0,0.15980045304994916,0.1483097418229793,0.1442918819949006,0.12428686776472124,0.800542742125557,0.7732284560760726,0.4002713710627785,0.3866142280380363
0.4703230087460029,0.4529917320069417,0.5679243034707696,0.4736435862856547,1,0,1,0.21455662850551807,0.22276547657511617,0.2052015092666489,0.22120373255589273,0.9266353182925964,0.9439665950316576,0.4633176591462982,0.4719832975158288
0.5742012955044157,0.5670193407656987,0.4705657731864243,0.5306286793961206,0,2,1,0.3008767239825616,0.30468767514104966,0.32151093280236753,0.3297071277589493,1.0976480201618193,1.1048299749005364,0.5488240100809096,0.5524149874502682
0.8465375595243798,0.8551926041934463,0.1082902103029239,0.8463490736039049,2,2,1,0.7237914683120342,0.7164662792743693,0.7313543902671685,0.7166258396854929,1.7015416777973513,1.6928866331282846,0.8507708388986757,0.8464433165641423
0.5320365604155064,0.5398107194042834,0.4321037550330463,0.5117611690961076,0,2,0,0.27625416485294696,0.2722756521601114,0.29139561278376996,0.2830629016187628,1.051571888500391,1.0437977295116139,0.5257859442501955,0.5218988647558069
0.5472824329155194,0.5744495125022274,0.43977239644225335,0.5803814773571891,0,1,1,0.33339985673315986,0.3176325869471459,0.32999224241404673,0.29951806137792997,1.1548309898594167,1.1276639102727084,0.5774154949297083,0.5638319551363542
0.48627946676690637,0.49424564340855137,0.47243633818038444,0.4664923477045061,1,2,0,0.23056181053637928,0.2268456500925895,0.24427875602833293,0.2364677197991068,0.9607379911130575,0.9527718144714125,0.48036899555652873,0.47638590723570623
0.14739222190990975,0.1863072563248664,0.874480770994345,0.19263063200641534,3,0,0,0.035888484533240235,0.028392256859335732,0.03471039375929947,0.02172446707954008,0.3789378883312817,0.3400228539163251,0.18946894416564086,0.17001142695816254
0.49508678363431036,0.5050823516712581,0.4972311149276077,0.495431604786842,1,1,0,0.2502337600380035,0.2452816397247024,0.2551081819697685,0.24511092332936643,1.0005139564581,0.9905183884211524,0.50025697822905,0.4952591942105762
0.5110256551496716,0.5302302295220455,0.5023383950990614,0.5245960481024289,0,0,1,0.27815668299170887,0.26808203917047235,0.281144096299001,0.26114722022115106,1.0548262776244743,1.0356217032521005,0.5274131388122372,0.5178108516260502
0.9525692826588179,0.9400340720906821,0.07919567342017009,1.0,2,0,1,0.9400340720906821,0.9525692826588179,0.8836640566913898,0.9073882382651349,1.9400340720906821,1.952569282658818,0.9700170360453411,0.976284641329409
0.4646130578614632,0.4655541366895431,0.5686255562040788,0.4531894210907075,1,0,0,0.21098420969271814,0.21055772272341988,0.21674065418874577,0.21586529353537934,0.9187435577802505,0.9178024789521706,0.45937177889012526,0.4589012394760853
0.5553666930590974,0.5711654540002197,0.4607927964725973,0.5012883475667552,0,0,1,0.28631858662298565,0.27839885185720825,0.32622997584327706,0.30843216375939764,1.072453801566975,1.0566550406258526,0.5362269007834874,0.5283275203129263
0.493580453893194,0.5230164696391332,0.43096144451426865,0.5592673895598753,1,0,0,0.2925060556718998,0.276043451986625,0.2735462275137823,0.2436216644654114,1.0822838591990085,1.0528478434530693,0.5411419295995042,0.5264239217265346
0.285218781181958,0.30180549547225655,0.5007154856805621,0.340248135513158,3,0,0,0.10268875712206015,0.09704515851049661,0.09108655709725427,0.08134975313892163,0.6420536309854146,0.625466916695116,0.3210268154927073,0.312733458347558
0.7099476270002614,0.7054230040299169,0.34620734385814267,0.6324518351359328,2,1,1,0.44614607344582347,0.44900767954671605,0.4976216146145921,0.5040256330833023,1.3378748391658497,1.342399462136194,0.6689374195829249,0.671199731068097
0.6381232252330914,0.6611136637588625,0.23911017959964387,0.6343789472304102,2,0,1,0.4193965900149866,0.4048119398266425,0.4370712764086663,0.40720125058188267,1.2954926109892728,1.2725021724635015,0.6477463054946364,0.6362510862317508
0.6453074910724989,0.6035944756944077,0.37417774876297855,0.6181857042007435,2,1,1,0.37313347600882596,0.3989198657946677,0.36432629108880693,0.41642175803428316,1.221780179895151,1.2634931952732424,0.6108900899475755,0.6317465976366212
